time_index,eig_full_0_real,eig_full_1_real,eig_full_2_real,eig_full_0_imag,eig_full_1_imag,eig_full_2_imag,eig_ng_0_real,eig_ng_1_real,eig_ng_0_imag,eig_ng_1_imag
0,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
1,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
2,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
3,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
4,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
5,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
6,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
7,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
8,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
9,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
10,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
11,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
12,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
13,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
14,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
15,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
16,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
17,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
18,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
19,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
20,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
21,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
22,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
23,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
24,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
25,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
26,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
27,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
28,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
29,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
30,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
31,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
32,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
33,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
34,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
35,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
36,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
37,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
38,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
39,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
40,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
41,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
42,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
43,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
44,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
45,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
46,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
47,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
48,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
49,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
50,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
51,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
52,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
53,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
54,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
55,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
56,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
57,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
58,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
59,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
60,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
61,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
62,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
63,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
64,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
65,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
66,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
67,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
68,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
69,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
70,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
71,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
72,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
73,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
74,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
75,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
76,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
77,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
78,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
79,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
80,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
81,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
82,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
83,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
84,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
85,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
86,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
87,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
88,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
89,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
90,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
91,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
92,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
93,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
94,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
95,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
96,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
97,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
98,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
99,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
100,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
101,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
102,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
103,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
104,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
105,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
106,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
107,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
108,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
109,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
110,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
111,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
112,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
113,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
114,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
115,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
116,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
117,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
118,0.049408486493268566,1.0,0.049408486493268296,0.0,0.0,0.0,0.04940848649326825,0.04940848649326847,0.0,0.0
119,1.0,0.04940848649326828,0.04940848649326792,0.0,0.0,0.0,0.049408486493268323,0.04940848649326806,0.0,0.0
